sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt,vlt_num
128,3/30/20,2,"[1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, -27.0, -27.0, -27.0, -27.0, -27.0, -27.0, -34.0, -56.0, -66.0, -82.0, -96.0, -112.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 22.0, 10.0, 16.0, 14.0, 16.0]",3.709677419,-17.1875,5 days,5
129,4/3/20,84,"[61, 58.0, 54.0, 51.0, 45.0, 127.0, 125.0, 117.0, 117.0, 113.0, 108.0, 106.0, 98.0, 96.0, 91.0, 86.0, 81.0, 77.0, 74.0, 71.0, 70.0, 69.0, 69.0, 63.0, 61.0, 61.0, 48.0, 43.0, 42.0, 35.0, 34.0, 30.0]","[3.0, 4.0, 3.0, 6.0, 2.0, 2.0, 8.0, 0.0, 4.0, 5.0, 2.0, 8.0, 2.0, 5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 1.0, 1.0, 0.0, 6.0, 2.0, 0.0, 13.0, 5.0, 1.0, 7.0, 1.0, 4.0]",3.709677419,74.40625,4 days,4
130,3/31/20,55,"[0.0, 0.0, 52.0, 44.0, 43.0, 43.0, 41.0, 39.0, 39.0, 37.0, 35.0, 35.0, 30.0, 24.0, 22.0, 22.0, 18.0, 16.0, 14.0, 5.0, 1.0, -3.0, -8.0, -12.0, -18.0, -21.0, -21.0, -33.0, -33.0, -35.0, -38.0, -47.0]","[0.0, 3.0, 8.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 2.0, 0.0, 5.0, 6.0, 2.0, 0.0, 4.0, 2.0, 2.0, 9.0, 4.0, 4.0, 5.0, 4.0, 6.0, 3.0, 0.0, 12.0, 0.0, 2.0, 3.0, 9.0]",3.290322581,9.09375,5 days,5
131,4/8/20,95,"[35.0, 35.0, 31.0, 29.0]","[4.0, 0.0, 4.0, 2.0]",2.5,32.5,5 days,5
132,4/7/20,66,"[59.0, 57.0, 49.0, 45.0, 44.0, 41.0, 36.0, 33.0, 30.0, 91.0, 90.0, 88.0, 83.0, 83.0, 83.0, 80.0, 78.0, 70.0, 70.0, 69.0, 67.0, 67.0, 67.0, 66.0, 66.0, 66.0, 66.0, 66.0, 65.0, 65.0, 62.0, 61.0]","[2.0, 8.0, 4.0, 1.0, 3.0, 5.0, 3.0, 3.0, 5.0, 1.0, 2.0, 5.0, 0.0, 0.0, 3.0, 2.0, 8.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0]",2.064516129,64.46875,9 days,9
133,4/11/20,81,"[6, 6.0, 6.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, -1.0, 77.0, 74.0, 69.0, 67.0, 65.0, 65.0, 62.0, 57.0, 50.0, 43.0, 40.0, 38.0, 27.0, 18.0, 16.0, 10.0, 10.0, 3.0, -3.0]","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 3.0, 3.0, 5.0, 2.0, 2.0, 0.0, 3.0, 5.0, 7.0, 7.0, 3.0, 2.0, 11.0, 9.0, 2.0, 6.0, 0.0, 7.0, 6.0]",2.903225806,26.15625,12 days,12
134,4/1/20,77,"[4.0, 2.0, 0.0, 77.0, 76.0, 75.0, 75.0, 74.0, 74.0, 74.0, 70.0, 70.0, 69.0, 69.0, 67.0, 67.0, 64.0, 58.0, 58.0, 58.0, 57.0, 56.0, 56.0, 50.0, 47.0, 47.0, 44.0, 44.0, 44.0, 42.0, 39.0, 38.0]","[2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 4.0, 0.0, 1.0, 0.0, 2.0, 0.0, 3.0, 6.0, 0.0, 0.0, 1.0, 1.0, 0.0, 6.0, 3.0, 0.0, 3.0, 0.0, 0.0, 2.0, 3.0, 1.0]",1.387096774,54.53125,11 days,11
135,4/11/20,209,"[24.0, 22.0, 21.0, 21.0, 18.0, 12.0, 7.0, 3.0, 2.0, 1.0, -6.0, -6.0, -6.0, 203.0, 202.0, 200.0, 194.0, 191.0, 172.0, 166.0, 163.0, 163.0, 163.0, 162.0, 161.0, 159.0, 156.0, 155.0, 154.0, 154.0, 154.0, 154.0]","[2.0, 1.0, 0.0, 3.0, 6.0, 5.0, 4.0, 1.0, 1.0, 7.0, 0.0, 0.0, 0.0, 1.0, 2.0, 6.0, 3.0, 19.0, 6.0, 3.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0]",2.548387097,104.34375,13 days,13
136,4/1/20,21,"[15.0, 13.0, 10.0, 31.0, 29.0, 29.0, 29.0, 29.0, 27.0, 9.0, 9.0, 9.0, 9.0, 7.0, 7.0, 5.0, 5.0, 3.0, 3.0, 3.0, 3.0, 1.0, -2.0, -6.0, -6.0, -8.0, -8.0, -10.0, -10.0, -10.0, -10.0, -10.0]","[2.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 18.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 3.0, 4.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]",1.483870968,6.40625,5 days,5
137,3/30/20,130,"[0.0, 130.0, 126.0, 121.0, 118.0, 117.0, 117.0, 111.0, 110.0, 108.0, 108.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 104.0, 98.0, 94.0, 91.0, 89.0, 87.0, 83.0, 77.0, 72.0, 72.0]","[0.0, 4.0, 5.0, 3.0, 1.0, 0.0, 6.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 6.0, 4.0, 3.0, 2.0, 2.0, 4.0, 6.0, 5.0, 0.0]",1.870967742,99.96875,5 days,5
138,3/30/20,130,"[0.0, 130.0, 126.0, 121.0, 118.0, 117.0, 117.0, 111.0, 110.0, 108.0, 108.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 106.0, 104.0, 98.0, 94.0, 91.0, 89.0, 87.0, 83.0, 77.0, 72.0, 72.0]","[0.0, 4.0, 5.0, 3.0, 1.0, 0.0, 6.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 6.0, 4.0, 3.0, 2.0, 2.0, 4.0, 6.0, 5.0, 0.0]",1.870967742,99.96875,5 days,5
139,4/7/20,47,"[0, 0.0, 0.0, -4.0, -11.0, -14.0, -23.0, -27.0, -27.0, 18.0, 17.0, 13.0, 13.0, 11.0, 6.0, 6.0, 1.0, -6.0, -6.0, -10.0, -10.0, -16.0, -24.0, -27.0, -29.0, -31.0, -33.0, -37.0, -37.0, -37.0, -42.0, -50.0]","[0.0, 0.0, 4.0, 7.0, 3.0, 9.0, 4.0, 0.0, 2.0, 1.0, 4.0, 0.0, 2.0, 5.0, 0.0, 5.0, 7.0, 0.0, 4.0, 0.0, 6.0, 8.0, 3.0, 2.0, 2.0, 2.0, 4.0, 0.0, 0.0, 5.0, 8.0]",3.129032258,-13,8 days,8
140,4/2/20,99,"[12.0, 2.0, -1.0, -5.0, 87.0, 75.0, 72.0, 66.0, 64.0, 58.0, 48.0, 48.0, 43.0, 41.0, 28.0, 21.0, 15.0, 12.0, 11.0, 8.0, 7.0, 4.0, 2.0, -1.0, -3.0, -3.0, -7.0, -14.0, -14.0, -18.0, -19.0, -19.0]","[10.0, 3.0, 4.0, 7.0, 12.0, 3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 5.0, 2.0, 13.0, 7.0, 6.0, 3.0, 1.0, 3.0, 1.0, 3.0, 2.0, 3.0, 2.0, 0.0, 4.0, 7.0, 0.0, 4.0, 1.0, 0.0]",4.193548387,19.375,15 days,15
141,3/31/20,35,"[-1.0, -1.0, 34.0, 32.0, 30.0, 25.0, 20.0, 20.0, 20.0, 20.0, 19.0, 19.0, 16.0, 14.0, 11.0, 10.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 7.0, 3.0, 3.0, 3.0, 3.0, 1.0, -1.0, -4.0, -5.0]","[0.0, 0.0, 2.0, 2.0, 5.0, 5.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 2.0, 3.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 1.0]",1.258064516,11.03125,6 days,6
142,3/30/20,33,"[17.0, 48.0, 47.0, 30.0, 28.0, 21.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 14.0, 12.0, 12.0, 12.0, 12.0, 12.0, 11.0, 10.0, 9.0, 9.0, 9.0, 8.0, 6.0]","[2.0, 1.0, 17.0, 2.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0]",1.419354839,17.9375,4 days,4
143,4/9/20,86,"[27.0, 27.0, 25.0, 19.0, 14.0, 10.0, 8.0, 6.0, 4.0, 0.0, -4.0, 82.0, 74.0, 70.0, 64.0, 52.0, 52.0, 48.0, 45.0, 41.0, 39.0, 32.0, 28.0, 26.0, 22.0, 18.0, 13.0, 4.0, 2.0, -8.0, -16.0, -22.0]","[0.0, 2.0, 6.0, 5.0, 4.0, 2.0, 2.0, 2.0, 4.0, 4.0, 0.0, 8.0, 4.0, 6.0, 12.0, 0.0, 4.0, 3.0, 4.0, 2.0, 7.0, 4.0, 2.0, 4.0, 4.0, 5.0, 9.0, 2.0, 10.0, 8.0, 6.0]",4.35483871,25.0625,15 days,15
144,4/11/20,78,"[-1.0, -2.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 73.0, 70.0, 70.0, 70.0, 68.0, 61.0, 61.0, 60.0, 58.0, 57.0, 57.0, 55.0, 54.0, 52.0, 52.0, 50.0, 49.0, 46.0, 44.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 2.0, 7.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 2.0, 0.0, 2.0, 1.0, 3.0, 2.0]",1.064516129,33.5,13 days,13
145,4/10/20,90,"[87.0, 80.0]","[0.0, 7.0]",3.5,83.5,9 days,9
146,4/2/20,45,"[0.0, -9.0, -15.0, -18.0, 25.0, 25.0, 25.0, 24.0, 24.0, 24.0, 24.0, 18.0, 8.0, -1.0, -8.0, -17.0, -23.0, -35.0, -38.0, -41.0, -47.0, -50.0, -53.0, -56.0, -65.0, -71.0, -77.0, -81.0, -84.0, -93.0, -97.0, -106.0]","[9.0, 6.0, 3.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 6.0, 10.0, 9.0, 7.0, 9.0, 6.0, 12.0, 3.0, 3.0, 6.0, 3.0, 3.0, 3.0, 9.0, 6.0, 6.0, 4.0, 3.0, 9.0, 4.0, 9.0]",4.870967742,-27.75,4 days,4
147,4/6/20,66,"[1.0, -3.0, -6.0, -9.0, -11.0, -13.0, -15.0, -16.0, 49.0, 46.0, 46.0, 43.0, 40.0, 38.0, 34.0, 31.0, 25.0, 24.0, 21.0, 20.0, 19.0, 18.0, 16.0, 16.0, 12.0, 11.0, 10.0, 6.0, 6.0, -3.0, -6.0, -6.0]","[4.0, 3.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 4.0, 3.0, 6.0, 1.0, 3.0, 1.0, 1.0, 1.0, 2.0, 0.0, 4.0, 1.0, 1.0, 4.0, 0.0, 9.0, 3.0, 0.0]",2.35483871,13.875,14 days,14
148,3/31/20,116,"[41.0, 39.0, 147.0, 137.0, 133.0, 127.0, 120.0, 117.0, 110.0, 110.0, 108.0, 106.0, 101.0, 99.0, 97.0, 96.0, 94.0, 87.0, 80.0, 76.0, 73.0, 69.0, 65.0, 60.0, 58.0, 55.0, 54.0, 51.0, 43.0, 37.0, 32.0, 29.0]","[2.0, 8.0, 10.0, 4.0, 6.0, 7.0, 3.0, 7.0, 0.0, 2.0, 2.0, 5.0, 2.0, 2.0, 1.0, 2.0, 7.0, 7.0, 4.0, 3.0, 4.0, 4.0, 5.0, 2.0, 3.0, 1.0, 3.0, 8.0, 6.0, 5.0, 3.0]",4.129032258,82.84375,9 days,9
149,4/6/20,5,"[6, 6.0, 6.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 5.0, 1.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -10.0, -13.0, -15.0, -19.0, -25.0, -29.0, -39.0, -51.0, -55.0, -59.0, -66.0, -68.0, -76.0]","[0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 4.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 2.0, 4.0, 6.0, 4.0, 10.0, 12.0, 4.0, 4.0, 7.0, 2.0, 8.0]",2.806451613,-16.125,7 days,7
150,4/3/20,91,"[42.0, 31.0, 22.0, 10.0, 0.0, 90.0, 90.0, 90.0, 81.0, 76.0, 70.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 61.0, 47.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 28.0, 12.0]","[11.0, 9.0, 12.0, 10.0, 1.0, 0.0, 0.0, 9.0, 5.0, 6.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 14.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0]",3.903225806,47.53125,5 days,5
151,4/3/20,37,"[17.0, 14.0, 10.0, 5.0, 5.0, 41.0, 38.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 36.0]","[3.0, 4.0, 5.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.580645161,32.9375,5 days,5
152,4/3/20,91,"[42.0, 31.0, 22.0, 10.0, 0.0, 90.0, 90.0, 90.0, 81.0, 76.0, 70.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 61.0, 47.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 28.0, 12.0]","[11.0, 9.0, 12.0, 10.0, 1.0, 0.0, 0.0, 9.0, 5.0, 6.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 14.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0]",3.903225806,47.53125,5 days,5
153,4/13/20,68,"[23, 18.0, 14.0, 11.0, 10.0, 1.0, 1.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -2.0, -2.0, 58.0, 57.0, 57.0, 57.0, 56.0, 55.0, 55.0, 50.0, 47.0, 46.0, 45.0, 44.0, 42.0, 41.0, 37.0, 36.0, 31.0]","[5.0, 4.0, 3.0, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 8.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 5.0, 3.0, 1.0, 1.0, 1.0, 2.0, 1.0, 4.0, 1.0, 5.0]",1.935483871,27.65625,14 days,14
154,4/2/20,47,"[-26.0, -28.0, -28.0, -30.0, 11.0, 11.0, 9.0, 9.0, 9.0, 9.0, 1.0, -1.0, -1.0, -1.0, -5.0, -7.0, -9.0, -9.0, -11.0, -11.0, -13.0, -17.0, -17.0, -17.0, -17.0, -17.0, -19.0, -19.0, -21.0, -21.0, -21.0, -21.0]","[2.0, 0.0, 2.0, 6.0, 0.0, 2.0, 0.0, 0.0, 0.0, 8.0, 2.0, 0.0, 0.0, 4.0, 2.0, 2.0, 0.0, 2.0, 0.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0]",1.35483871,-10.25,15 days,15
155,4/4/20,77,"[-21.0, -22.0, -23.0, -23.0, -23.0, -23.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 53.0, 50.0, 45.0, 42.0, 42.0, 42.0, 41.0, 41.0, 38.0, 38.0, 37.0, 35.0, 35.0, 35.0, 34.0, 34.0, 33.0, 33.0, 33.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 5.0, 3.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",0.741935484,30.75,30 days,30
156,3/30/20,62,"[-15.0, 42.0, 38.0, 32.0, 30.0, 30.0, 30.0, 29.0, 29.0, 29.0, 21.0, 18.0, 17.0, 17.0, 17.0, 13.0, 4.0, -6.0, -13.0, -18.0, -28.0, -32.0, -37.0, -39.0, -42.0, -48.0, -52.0, -59.0, -63.0, -70.0, -78.0, -83.0]","[5.0, 4.0, 6.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 8.0, 3.0, 1.0, 0.0, 0.0, 4.0, 9.0, 10.0, 7.0, 5.0, 10.0, 4.0, 5.0, 2.0, 3.0, 6.0, 4.0, 7.0, 4.0, 7.0, 8.0, 5.0]",4.193548387,-8.96875,5 days,5
157,4/9/20,33,"[13.0, 11.0, 10.0, 10.0, 9.0, 5.0, 5.0, 2.0, 2.0, 2.0, 2.0, 32.0, 32.0, 31.0, 31.0, 31.0, 29.0, 27.0, 25.0, 24.0, 22.0, 22.0, 20.0, 20.0, 20.0, 20.0, 18.0, 17.0, 15.0, 15.0, 14.0, 14.0]","[2.0, 1.0, 0.0, 1.0, 4.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 2.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0]",1.032258065,17.1875,15 days,15
158,4/2/20,40,"[-4.0, -7.0, -9.0, -12.0, 28.0, 23.0, 22.0, 19.0, 19.0, 19.0, 19.0, 11.0, 10.0, 9.0, 9.0, 8.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 4.0, 2.0, 1.0, 0.0, -3.0, -4.0, -5.0, -8.0, -16.0, -18.0]","[3.0, 2.0, 3.0, 0.0, 5.0, 1.0, 3.0, 0.0, 0.0, 0.0, 8.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 3.0, 8.0, 2.0]",1.741935484,4.78125,15 days,15
159,4/8/20,22,"[0, 0.0, 0.0, -4.0, -5.0, -6.0, -6.0, -7.0, -13.0, -14.0, 5.0, 3.0, -2.0, -8.0, -12.0, -15.0, -19.0, -22.0, -22.0, -22.0, -23.0, -23.0, -26.0, -26.0, -30.0, -33.0, -37.0, -41.0, -42.0, -45.0, -51.0, -57.0]","[0.0, 0.0, 4.0, 1.0, 1.0, 0.0, 1.0, 6.0, 1.0, 3.0, 2.0, 5.0, 6.0, 4.0, 3.0, 4.0, 3.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 4.0, 3.0, 4.0, 4.0, 1.0, 3.0, 6.0, 6.0]",2.548387097,-18.84375,9 days,9
160,4/4/20,68,"[34, 33.0, 32.0, 30.0, 27.0, 25.0, 91.0, 91.0, 89.0, 88.0, 86.0, 86.0, 83.0, 83.0, 81.0, 79.0, 65.0, 65.0, 65.0, 65.0, 64.0, 61.0, 61.0, 57.0, 54.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]","[1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 0.0, 2.0, 1.0, 2.0, 0.0, 3.0, 0.0, 2.0, 2.0, 14.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 4.0, 3.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.677419355,60.78125,5 days,5
161,3/30/20,66,"[24.0, 89.0, 88.0, 86.0, 83.0, 81.0, 79.0, 79.0, 77.0, 76.0, 74.0, 74.0, 71.0, 71.0, 69.0, 67.0, 53.0, 53.0, 53.0, 53.0, 52.0, 49.0, 49.0, 45.0, 42.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0]","[1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 0.0, 2.0, 1.0, 2.0, 0.0, 3.0, 0.0, 2.0, 2.0, 14.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 4.0, 3.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.677419355,59.46875,4 days,4
162,4/2/20,29,"[12, 1.0, -8.0, -32.0, -6.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -10.0, -16.0, -22.0, -27.0, -27.0, -31.0, -31.0, -32.0, -35.0, -39.0, -41.0, -42.0, -42.0, -46.0, -50.0, -52.0, -54.0, -59.0, -65.0, -70.0]","[11.0, 9.0, 24.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 6.0, 6.0, 5.0, 0.0, 4.0, 0.0, 1.0, 3.0, 4.0, 2.0, 1.0, 0.0, 4.0, 4.0, 2.0, 2.0, 5.0, 6.0, 5.0]",3.580645161,-27.28125,3 days,3
163,4/2/20,29,"[12, 1.0, -8.0, -32.0, -6.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -10.0, -16.0, -22.0, -27.0, -27.0, -31.0, -31.0, -32.0, -35.0, -39.0, -41.0, -42.0, -42.0, -46.0, -50.0, -52.0, -54.0, -59.0, -65.0, -70.0]","[11.0, 9.0, 24.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 6.0, 6.0, 5.0, 0.0, 4.0, 0.0, 1.0, 3.0, 4.0, 2.0, 1.0, 0.0, 4.0, 4.0, 2.0, 2.0, 5.0, 6.0, 5.0]",3.580645161,-27.28125,3 days,3
164,3/30/20,104,"[49.0, 149.0, 146.0, 140.0, 136.0, 134.0, 134.0, 134.0, 134.0, 134.0, 133.0, 133.0, 133.0, 128.0, 124.0, 123.0, 119.0, 119.0, 119.0, 119.0, 118.0, 116.0, 116.0, 112.0, 109.0, 107.0, 106.0, 106.0, 106.0, 106.0, 105.0, 105.0]","[4.0, 3.0, 6.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 5.0, 4.0, 1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",1.548387097,120.375,12 days,12
165,3/30/20,104,"[49.0, 149.0, 146.0, 140.0, 136.0, 134.0, 134.0, 134.0, 134.0, 134.0, 133.0, 133.0, 133.0, 128.0, 124.0, 123.0, 119.0, 119.0, 119.0, 119.0, 118.0, 116.0, 116.0, 112.0, 109.0, 107.0, 106.0, 106.0, 106.0, 106.0, 105.0, 105.0]","[4.0, 3.0, 6.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 5.0, 4.0, 1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",1.548387097,120.375,12 days,12
166,3/30/20,69,"[-37.0, 31.0, 31.0, 30.0, 27.0, 25.0, 24.0, 23.0, 3.0, 3.0, 0.0, -2.0, -7.0, -8.0, -9.0, -9.0, -9.0, -9.0, -13.0, -14.0, -16.0, -16.0, -21.0, -26.0, -27.0, -34.0, -35.0, -43.0, -46.0, -47.0, -56.0, -60.0]","[1.0, 0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 20.0, 0.0, 3.0, 2.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 4.0, 1.0, 2.0, 0.0, 5.0, 5.0, 1.0, 7.0, 1.0, 8.0, 3.0, 1.0, 9.0, 4.0]",2.967741935,-10.84375,15 days,15
167,4/4/20,15,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 11.0, 10.0, 10.0, 9.0, 9.0, 6.0, 5.0, 5.0, 4.0, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0, -2.0, -3.0, -4.0, -4.0, -6.0, -6.0, -6.0, -6.0, -8.0, -10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 1.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0]",0.806451613,1.0625,5 days,5
168,4/16/20,64,"[4.0, 1.0]","[4.0, 3.0]",3.5,2.5,15 days,15
169,3/30/20,8,"[-7.0, 1.0, 1.0, 0.0, -3.0, -3.0, -6.0, -6.0, -6.0, -7.0, -7.0, -7.0, -8.0, -9.0, -9.0, -9.0, -11.0, -12.0, -13.0, -13.0, -14.0, -14.0, -14.0, -16.0, -17.0, -18.0, -18.0, -18.0, -20.0, -20.0, -20.0, -20.0]","[0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0]",0.677419355,-10.71875,18 days,18
